,Batch,Classifier,FPS,Memory,Method,Run,Time
856,9.0,NN,1.0,272.0,CA-LBF II,7.0,0.0001254186525449648
857,10.0,NN,1.0,272.0,CA-LBF II,7.0,0.00047301198099995706
858,0.0,NN,0.0021208907741251328,27616.0,IA-LBF,7.0,0.0004084171660958904
859,1.0,NN,0.0019305019305019305,31152.0,IA-LBF,7.0,5.534177269440531e-05
860,2.0,NN,0.0026619343389529724,33968.0,IA-LBF,7.0,5.737810187001046e-05
861,3.0,NN,0.002457002457002457,36912.0,IA-LBF,7.0,5.531441318532808e-05
862,4.0,NN,0.0022865853658536584,39712.0,IA-LBF,7.0,5.697292056891436e-05
863,5.0,NN,0.0035945363048166786,42912.0,IA-LBF,7.0,6.455150458330666e-05
864,6.0,NN,0.0033806626098715348,46336.0,IA-LBF,7.0,5.87226263160914e-05
865,7.0,NN,0.003182686187141948,49488.0,IA-LBF,7.0,5.611351558140346e-05
866,8.0,NN,0.0030138637733574444,52128.0,IA-LBF,7.0,5.850163134899768e-05
867,9.0,NN,0.003418803418803419,54064.0,IA-LBF,7.0,5.353676093803657e-05
868,10.0,NN,0.0037858301784748512,56032.0,IA-LBF,7.0,5.5218790913676165e-05
869,0.0,NN,0.9819724284199364,144.0,LBF,7.0,5.0548657979050725e-05
870,1.0,NN,0.9826254826254827,144.0,LBF,7.0,5.162478796119899e-05
871,2.0,NN,0.9813664596273292,144.0,LBF,7.0,5.165084463651063e-05
872,3.0,NN,0.9819819819819819,144.0,LBF,7.0,5.0562978442249404e-05
873,4.0,NN,0.9824695121951219,144.0,LBF,7.0,5.189708021820569e-05
874,5.0,NN,0.9813084112149533,144.0,LBF,7.0,5.8894600373148266e-05
875,6.0,NN,0.9817444219066938,144.0,LBF,7.0,5.387478187435963e-05
876,7.0,NN,0.982176957352005,144.0,LBF,7.0,5.153771285172347e-05
877,8.0,NN,0.9831223628691983,144.0,LBF,7.0,5.386949895502447e-05
878,9.0,NN,0.9834757834757835,144.0,LBF,7.0,4.941028553050953e-05
879,10.0,NN,0.9843158464034614,144.0,LBF,7.0,5.037967975323017e-05
880,0.0,LR,0.003181336161187699,144.0,CA-LBF I,7.0,2.478913085101402e-05
881,1.0,LR,0.005791505791505791,176.0,CA-LBF I,7.0,6.266890979204021e-05
882,2.0,LR,0.006211180124223602,176.0,CA-LBF I,7.0,8.607822689202314e-05
883,3.0,LR,0.00819000819000819,176.0,CA-LBF I,7.0,9.30262393638736e-05
884,4.0,LR,0.013719512195121951,176.0,CA-LBF I,7.0,0.00012857796715908364
885,5.0,LR,0.02228612508986341,208.0,CA-LBF I,7.0,8.026107412869813e-05
886,6.0,LR,0.009465855307640297,208.0,CA-LBF I,7.0,5.6550802428865696e-05
887,7.0,LR,0.020369191597708464,208.0,CA-LBF I,7.0,8.70882809817136e-05
888,8.0,LR,0.011452682338758288,208.0,CA-LBF I,7.0,2.7562235737894918e-05
889,9.0,LR,0.010826210826210826,272.0,CA-LBF I,7.0,3.923033619974996e-05
890,10.0,LR,0.01081665765278529,272.0,CA-LBF I,7.0,4.046827882200807e-05
891,0.0,LR,0.003181336161187699,144.0,CA-LBF II,7.0,2.445024986789651e-05
892,1.0,LR,0.005791505791505791,176.0,CA-LBF II,7.0,0.00011722377089203381
893,2.0,LR,0.006211180124223602,176.0,CA-LBF II,7.0,7.14252555305189e-05
894,3.0,LR,0.00819000819000819,176.0,CA-LBF II,7.0,5.814025962287611e-05
895,4.0,LR,0.009146341463414634,176.0,CA-LBF II,7.0,5.893759388741248e-05
