,Batch,Classifier,FPS,Memory,Method,Run,Time
333,3.0,NN,0.0008244023083264633,37760.0,IA-LBF,3.0,4.7238146672483353e-05
334,4.0,NN,0.0007639419404125286,41056.0,IA-LBF,3.0,4.527738185528197e-05
335,5.0,NN,0.0007142857142857143,43040.0,IA-LBF,3.0,4.798857892145876e-05
336,6.0,NN,0.0006697923643670462,46000.0,IA-LBF,3.0,4.699712242585062e-05
337,7.0,NN,0.0006325110689437065,49232.0,IA-LBF,3.0,5.126261449122167e-05
338,8.0,NN,0.0005988023952095808,52032.0,IA-LBF,3.0,4.8786729246705445e-05
339,9.0,NN,0.0005681818181818182,54464.0,IA-LBF,3.0,4.9146977099743516e-05
340,10.0,NN,0.0005408328826392645,57072.0,IA-LBF,3.0,4.891379848941342e-05
341,0.0,NN,0.9808510638297873,144.0,LBF,3.0,7.309600098492348e-05
342,1.0,NN,0.9795121951219512,144.0,LBF,3.0,4.642387556899441e-05
343,2.0,NN,0.9785714285714285,144.0,LBF,3.0,4.196688125693733e-05
344,3.0,NN,0.9777411376751854,144.0,LBF,3.0,4.294661224865523e-05
345,4.0,NN,0.9770817417876242,144.0,LBF,3.0,4.1299830368959186e-05
346,5.0,NN,0.9771428571428571,144.0,LBF,3.0,4.4339341544062716e-05
347,6.0,NN,0.9772270596115205,144.0,LBF,3.0,4.4199938331145404e-05
348,7.0,NN,0.978494623655914,144.0,LBF,3.0,4.466287382356413e-05
349,8.0,NN,0.9784431137724551,144.0,LBF,3.0,4.450043479164878e-05
350,9.0,NN,0.9795454545454545,144.0,LBF,3.0,4.504670153607379e-05
351,10.0,NN,0.9794483504597079,144.0,LBF,3.0,4.467990372207138e-05
352,0.0,LR,0.4085106382978723,144.0,CA-LBF I,3.0,2.4231557976709652e-05
353,1.0,LR,1.0,176.0,CA-LBF I,3.0,3.0774236376819716e-05
354,2.0,LR,0.4544642857142857,176.0,CA-LBF I,3.0,7.134969117211514e-05
355,3.0,LR,0.8103874690849134,176.0,CA-LBF I,3.0,6.620610346559618e-05
356,4.0,LR,0.4805194805194805,176.0,CA-LBF I,3.0,6.28617291893464e-05
357,5.0,LR,0.4857142857142857,208.0,CA-LBF I,3.0,3.516348333306651e-05
358,6.0,LR,0.4936369725385131,208.0,CA-LBF I,3.0,4.8561825778314975e-05
359,7.0,LR,0.5060088551549652,208.0,CA-LBF I,3.0,4.745577717875387e-05
360,8.0,LR,0.49580838323353293,208.0,CA-LBF I,3.0,6.0057902074122164e-05
361,9.0,LR,0.5079545454545454,272.0,CA-LBF I,3.0,4.984782292292668e-05
362,10.0,LR,0.4991887506760411,272.0,CA-LBF I,3.0,6.319402338384272e-05
363,0.0,LR,0.4085106382978723,144.0,CA-LBF II,3.0,2.3785551933393087e-05
364,1.0,LR,0.8575609756097561,176.0,CA-LBF II,3.0,7.019407762204363e-05
365,2.0,LR,0.8642857142857143,176.0,CA-LBF II,3.0,6.678325882374915e-05
366,3.0,LR,0.8837592745259687,176.0,CA-LBF II,3.0,7.383549799684618e-05
367,4.0,LR,0.8922841864018335,176.0,CA-LBF II,3.0,6.146118289134542e-05
368,5.0,LR,0.8978571428571429,208.0,CA-LBF II,3.0,0.00012771549120626813
369,6.0,LR,0.9122572002679169,208.0,CA-LBF II,3.0,0.00010462276271132171
370,7.0,LR,0.9247311827956989,208.0,CA-LBF II,3.0,8.973839518788097e-05
371,8.0,LR,0.9299401197604791,208.0,CA-LBF II,3.0,8.717867044302133e-05
372,9.0,LR,0.9375,272.0,CA-LBF II,3.0,7.731573922293527e-05
373,10.0,LR,0.9437533802055165,272.0,CA-LBF II,3.0,9.051522055825034e-05
374,0.0,LR,0.0,27440.0,IA-LBF,3.0,3.070478569971372e-05
375,1.0,LR,0.0,30736.0,IA-LBF,3.0,2.6490518955585084e-05
376,2.0,LR,0.0,34640.0,IA-LBF,3.0,2.282564757300205e-05
377,3.0,LR,0.0,38192.0,IA-LBF,3.0,2.3246462879285134e-05
378,4.0,LR,0.0,41312.0,IA-LBF,3.0,2.253250997574603e-05
379,5.0,LR,0.0,43936.0,IA-LBF,3.0,2.4124572837287612e-05
380,6.0,LR,0.0,47104.0,IA-LBF,3.0,2.35656571518528e-05
381,7.0,LR,0.0,49760.0,IA-LBF,3.0,2.52160397204724e-05
382,8.0,LR,0.0,52592.0,IA-LBF,3.0,2.574003659761869e-05
383,9.0,LR,0.0,55024.0,IA-LBF,3.0,2.479291224217677e-05
384,10.0,LR,0.0,57664.0,IA-LBF,3.0,2.450340396755344e-05
385,0.0,LR,0.4085106382978723,144.0,LBF,3.0,2.3061804575462862e-05
386,1.0,LR,0.4819512195121951,144.0,LBF,3.0,2.5497759626211366e-05
387,2.0,LR,0.5223214285714286,144.0,LBF,3.0,2.1771655056645962e-05
388,3.0,LR,0.5795548227535037,144.0,LBF,3.0,2.215468818372716e-05
389,4.0,LR,0.6172650878533231,144.0,LBF,3.0,2.1499362799639257e-05
390,5.0,LR,0.6585714285714286,144.0,LBF,3.0,2.2737054876942454e-05
391,6.0,LR,0.6932350971198928,144.0,LBF,3.0,2.2214618536943945e-05
392,7.0,LR,0.724225173940544,144.0,LBF,3.0,2.3244501470209477e-05
393,8.0,LR,0.7497005988023953,144.0,LBF,3.0,2.3198651743459176e-05
394,9.0,LR,0.7852272727272728,144.0,LBF,3.0,2.3279871259416852e-05
395,10.0,LR,0.809626825310979,144.0,LBF,3.0,2.3214371649773566e-05
