,Batch,Classifier,FPS,Memory,Method,Run,Time
62,7.0,SVM,0.23924572775486153,208.0,CA-LBF I,1.0,0.00024086872736612955
63,8.0,SVM,0.07646511627906977,208.0,CA-LBF I,1.0,0.00026743491490681967
64,9.0,SVM,0.12018300193559739,272.0,CA-LBF I,1.0,0.0003131389617919922
65,10.0,SVM,0.10883333333333334,272.0,CA-LBF I,1.0,0.0002242449919382731
66,0.0,SVM,0.08369456485495165,144.0,CA-LBF II,1.0,0.0006273167530695598
67,1.0,SVM,0.14852675886951291,176.0,CA-LBF II,1.0,0.00016124924023946127
68,2.0,SVM,0.3110618242306626,176.0,CA-LBF II,1.0,0.0003388063112894694
69,3.0,SVM,0.38199948862183586,176.0,CA-LBF II,1.0,0.0004227145512898763
70,4.0,SVM,0.41113490364025695,176.0,CA-LBF II,1.0,0.0003068971633911133
71,5.0,SVM,0.4334887852542749,208.0,CA-LBF II,1.0,0.00027959585189819337
72,6.0,SVM,0.4605427974947808,208.0,CA-LBF II,1.0,0.00030414183934529624
73,7.0,SVM,0.47200942840306426,208.0,CA-LBF II,1.0,0.000284419854482015
74,8.0,SVM,0.49730232558139537,208.0,CA-LBF II,1.0,0.0004101916154225667
75,9.0,SVM,0.5180362484603203,272.0,CA-LBF II,1.0,0.0003362556298573812
76,10.0,SVM,0.5378333333333334,272.0,CA-LBF II,1.0,0.0003334768613179525
77,0.0,SVM,0.016005335111703902,144.0,LBF,1.0,3.0663649241129555e-05
78,1.0,SVM,0.027961515333734217,144.0,LBF,1.0,2.9108524322509766e-05
79,2.0,SVM,0.036041031327973386,144.0,LBF,1.0,3.357609113057455e-05
80,3.0,SVM,0.04346714395295321,144.0,LBF,1.0,3.254413604736328e-05
81,4.0,SVM,0.0516297882464906,144.0,LBF,1.0,3.430366516113281e-05
82,5.0,SVM,0.05507439484787919,144.0,LBF,1.0,3.172477086385091e-05
83,6.0,SVM,0.060751565762004175,144.0,LBF,1.0,3.479520479838053e-05
84,7.0,SVM,0.06364172068355922,144.0,LBF,1.0,3.2086372375488284e-05
85,8.0,SVM,0.06995348837209302,144.0,LBF,1.0,3.511508305867513e-05
86,9.0,SVM,0.07496040823508711,144.0,LBF,1.0,3.1015872955322266e-05
87,10.0,SVM,0.08066666666666666,144.0,LBF,1.0,3.0574401219685875e-05
88,0.0,NN,0.04468156052017339,704.0,IA-LBF,1.0,0.2386080878575643
89,1.0,NN,0.0550210463018641,1676.0,IA-LBF,1.0,0.0011042805512746176
90,2.0,NN,0.06736900471305794,2756.0,IA-LBF,1.0,0.0012344765663146974
91,3.0,NN,0.08130912810023012,3932.0,IA-LBF,1.0,0.0014741218090057373
92,4.0,NN,0.08160837497025934,5112.0,IA-LBF,1.0,0.001064510742823283
93,5.0,NN,0.08971796580057739,6116.0,IA-LBF,1.0,0.001299527088801066
94,6.0,NN,0.09519832985386222,6952.0,IA-LBF,1.0,0.0034705511728922527
95,7.0,NN,0.09801610685523472,8276.0,IA-LBF,1.0,0.0009529542922973633
96,8.0,NN,0.10325581395348837,9616.0,IA-LBF,1.0,0.0010512868563334148
97,9.0,NN,0.10751363716347,10384.0,IA-LBF,1.0,0.0009869607289632162
98,10.0,NN,0.10716666666666666,11556.0,IA-LBF,1.0,0.0009537192185719808
99,0.0,NN,0.044014671557185726,144.0,CA-LBF I,1.0,0.12345179080963135
100,1.0,NN,0.03156945279615153,176.0,CA-LBF I,1.0,0.003195397853851318
101,2.0,NN,0.03160521208760743,176.0,CA-LBF I,1.0,0.003087931474049886
102,3.0,NN,0.2027614420864229,176.0,CA-LBF I,1.0,0.0032164613405863446
103,4.0,NN,0.035212943135855344,176.0,CA-LBF I,1.0,0.005200611352920532
104,5.0,NN,0.15056628914057296,208.0,CA-LBF I,1.0,0.0029997841517130533
105,6.0,NN,0.07515657620041753,208.0,CA-LBF I,1.0,0.0034306677182515464
106,7.0,NN,0.09094480455706148,208.0,CA-LBF I,1.0,0.003965709606806437
107,8.0,NN,0.08074418604651162,208.0,CA-LBF I,1.0,0.0047284471988677974
108,9.0,NN,0.12317437972901636,272.0,CA-LBF I,1.0,0.003238502740859985
109,10.0,NN,0.05433333333333333,272.0,CA-LBF I,1.0,0.004954864978790283
110,0.0,NN,0.07969323107702568,144.0,CA-LBF II,1.0,0.22840015522638957
111,1.0,NN,0.185207456404089,176.0,CA-LBF II,1.0,0.2982057245572408
112,2.0,NN,0.22373163293595785,176.0,CA-LBF II,1.0,0.1646135663986206
113,3.0,NN,0.25466632574789055,176.0,CA-LBF II,1.0,0.17587056239446006
114,4.0,NN,0.953604568165596,176.0,CA-LBF II,1.0,0.049681543111801146
115,5.0,NN,0.953142349544748,208.0,CA-LBF II,1.0,0.18460100054740905
116,6.0,NN,0.9530271398747391,208.0,CA-LBF II,1.0,0.06177950819333394
117,7.0,NN,0.9526615596150069,208.0,CA-LBF II,1.0,0.09769935568173727
118,8.0,NN,0.9525581395348838,208.0,CA-LBF II,1.0,0.09733858307202657
119,9.0,NN,0.9510821749076193,272.0,CA-LBF II,1.0,0.2247134804725647
120,10.0,NN,0.952,272.0,CA-LBF II,1.0,0.19450340112050374
121,0.0,NN,0.030010003334444816,144.0,LBF,1.0,0.0009561175505320231
122,1.0,NN,0.04359591100420926,144.0,LBF,1.0,0.0008585437138875326
123,2.0,NN,0.05101192126420848,144.0,LBF,1.0,0.0010544315973917643
124,3.0,NN,0.05906417795960112,144.0,LBF,1.0,0.0013792073726654052
125,4.0,NN,0.06400190340233167,144.0,LBF,1.0,0.001427386204401652
126,5.0,NN,0.06906506773262269,144.0,LBF,1.0,0.0010423668225606282
127,6.0,NN,0.07369519832985386,144.0,LBF,1.0,0.0010709226131439208
128,7.0,NN,0.07837360047142015,144.0,LBF,1.0,0.0018776961167653401
129,8.0,NN,0.08353488372093024,144.0,LBF,1.0,0.0015076625347137452
130,9.0,NN,0.08481435861340841,144.0,LBF,1.0,0.0010338036219278972
131,10.0,NN,0.0885,144.0,LBF,1.0,0.0009233323733011882
